id_client,predicted_prob
452,6.5344036431685086e-24
453,9.584909685052134e-174
454,0.9999318642937058
455,1.7989530921623175e-157
456,3.2545964853140152e-214
457,5.074109723126841e-58
458,0.9999999999999194
459,7.28171057910513e-79
460,1.342138776115423e-141
461,1.4995923998146638e-190
462,1.9114245055111867e-74
463,2.7546178068017905e-39
464,1.9806217594974806e-130
465,3.160782899098107e-198
466,0.9999999999999927
467,6.426745955533747e-69
468,4.606621566685392e-168
469,6.420833986003031e-105
470,1.0
471,2.770266222041837e-100
472,2.597855949593809e-160
473,1.9502702940021007e-95
474,2.0669376649215058e-08
475,3.042468028260349e-146
476,1.0
477,1.58154501850265e-141
478,3.324475971935986e-97
479,3.226697745984836e-06
480,2.25003658467674e-15
481,9.557820794945763e-49
482,7.230669412334462e-33
483,5.1003371528307043e-200
484,5.336447894925384e-07
485,0.999999999265188
486,9.904668341126938e-73
487,5.322239783616567e-202
488,4.278202933685503e-85
489,5.0540392635737274e-85
490,8.001071528856667e-86
491,2.0735185066529215e-23
492,1.955969634214385e-124
493,3.8220511304284904e-99
494,2.640118242176127e-189
495,7.617369142810696e-228
496,1.7760112072225258e-34
497,1.0
498,2.7491348971416246e-129
499,2.068213310814336e-37
500,1.0006305993980597e-210
501,2.2870371018849236e-85
502,2.1402628002598552e-134
503,1.0
504,1.1283035474181414e-51
505,0.9998918241038448
506,6.470530004388269e-112
507,4.020307116184631e-06
508,2.7491348971416246e-129
509,1.0031268230671233e-98
510,1.9105438843441466e-182
511,1.0
512,5.655462879151523e-68
513,8.261996377387069e-184
514,2.892778845095539e-165
515,0.9998918241038448
516,0.0010930199370630064
517,5.387748568248212e-49
518,1.9593935279559276e-189
519,1.2209237944708625e-141
520,2.5700245464297207e-85
521,1.603084530802384e-136
522,2.364550839857625e-85
523,1.3479443104730147e-138
524,7.528395102748609e-141
525,1.193791104455722e-116
526,5.2924419930218005e-36
527,1.0
528,1.0727446734779992e-97
529,1.8291239520481924e-32
530,3.160782899098107e-198
531,1.0
532,1.0369228537996893e-55
533,2.527548793670674e-85
534,5.655380038283447e-68
535,1.6942693066378412e-224
536,1.3915592069833522e-248
537,2.088974749233536e-160
538,0.9928265107567543
539,1.2821712709088458e-166
540,1.6787309093244498e-51
541,8.188563681251944e-200
542,3.1415044787115285e-51
543,9.14543839718391e-69
544,2.2193045690378564e-141
545,6.046586185168452e-06
546,1.4084993671399744e-124
547,0.9999926000651854
548,1.6833210280903635e-215
549,7.329585903162464e-85
550,1.0
551,1.0
552,2.2854628770723126e-236
553,9.392159085892853e-134
554,6.470530004388269e-112
555,1.1041038518871874e-98
556,1.1998959158877393e-125
557,2.993087348539165e-71
558,4.905131733398174e-190
559,1.0528744311399847e-143
560,3.6506881400475435e-87
561,1.704720408720087e-11
562,3.264006141185163e-113
563,2.1933106415560753e-218
564,3.9560122124693525e-58
565,7.853229955577438e-102
566,1.7797402656705333e-76
567,0.0014859411483163318
568,4.259257585187302e-127
569,4.42039041194533e-108
570,7.655484607251899e-203
571,6.470530004388269e-112
572,5.54716363238068e-134
573,1.5327951703385924e-199
574,1.005324361579527e-129
575,3.921363317933888e-128
576,9.124668765799443e-55
577,1.2625996389858567e-197
578,2.023588324830003e-194
579,1.0
580,1.775428997284082e-157
581,3.3255839435413254e-73
582,2.5732086992370353e-130
583,2.5900760016021016e-203
584,1.4717696370422487e-161
585,4.40646015362761e-34
586,1.0
587,2.859128825748058e-73
588,1.3434040221922648e-194
589,1.0
590,7.655484607251899e-203
591,1.4202958437630682e-109
592,1.5966327590446807e-132
593,6.470530004388269e-112
594,1.8849831314968285e-191
595,1.7862930543334018e-30
596,1.4739639608954857e-177
597,2.6990291632513657e-188
598,2.080392239365732e-240
599,1.4887363634389172e-105
600,1.4706956394273096e-178
601,0.9999999999999927
602,1.4038492443701885e-147
603,9.064878855119301e-204
604,5.672075448692752e-124
605,2.3799990710625628e-93
606,6.30485882857493e-190
607,8.801723162671375e-144
608,3.264006141185163e-113
609,3.259397731772125e-63
610,1.0
611,1.0
612,3.4013296863462193e-72
613,2.130528580707038e-74
614,9.392159085892853e-134
615,1.9030621728646318e-35
616,9.214787630831808e-169
617,4.935888725550626e-204
618,3.993615824695507e-18
619,2.6667911334993423e-65
620,5.011360788121817e-17
621,6.470530004388269e-112
622,9.37272777608167e-190
623,2.5257160226156397e-188
624,2.6990291632513657e-188
625,2.993087348539165e-71
626,1.0
627,1.0
628,3.2221441205298435e-98
629,3.347260217566597e-126
630,2.7395911006095446e-188
631,3.160782899098107e-198
632,1.0682109684044519e-72
633,9.714627354191687e-194
634,3.160782899098107e-198
635,8.492429867084725e-182
636,4.159350160363065e-112
637,5.1003371528307043e-200
638,4.090923646340208e-09
639,5.1003371528307043e-200
640,3.4153424462122187e-75
641,2.476630180231256e-168
642,3.5077232918743584e-67
643,7.461130490686826e-112
644,3.644680365736327e-198
645,1.7857555199111822e-37
646,0.9999997350607961
647,1.0712142447144581e-10
648,3.160782899098107e-198
649,3.4013296863462193e-72
650,1.0
651,2.527548793670674e-85
652,2.86627950259493e-195
653,1.8716898651597505e-15
654,0.9999999999806608
655,1.0
656,0.9979241185270614
657,2.0204523280484025e-148
658,1.0835253410136464e-78
659,1.6299540356921036e-95
660,0.00018489502984584224
661,1.6883993992484505e-210
662,4.219620734504828e-173
663,6.98048033948445e-141
664,3.2711459985713125e-236
665,1.1675981798093804e-189
666,4.781051804188566e-174
667,5.1003371528307043e-200
668,2.4567276888026165e-221
669,2.993087348539165e-71
670,6.864068289782358e-114
671,4.81743427610035e-74
672,1.2841549513178815e-165
673,2.6990291632513657e-188
674,1.0182195939578305e-219
675,3.364715213701996e-08
676,1.0371985984140982e-173
677,3.921363317933888e-128
678,1.0
679,5.1003371528307043e-200
680,5.336447894925384e-07
681,2.509267905397718e-129
682,8.042909484617725e-22
683,1.0035039263918625e-73
684,2.459018555763696e-202
685,5.716223136390863e-33
686,7.169033986877461e-169
687,5.318263071834192e-153
688,0.9999856397243555
689,3.685063135017002e-68
690,1.2832416906563756e-198
691,3.4013296863462193e-72
692,3.5271136642699473e-78
693,7.222217152920322e-198
694,0.007292616104891208
695,1.0
696,0.0001462156176937791
697,2.0057614553116297e-248
698,7.169033986877461e-169
699,1.5327951703385924e-199
700,1.0477151920998872e-193
701,0.9999999952661167
702,1.3107294665703662e-65
703,1.0
704,1.0
705,3.4013296863462193e-72
706,5.4645767937946016e-30
707,1.0
708,6.844843688179933e-220
709,6.859462702396994e-115
710,0.9999999926227019
711,3.473899785744498e-25
712,1.5802435917202815e-144
713,3.160782899098107e-198
714,2.6990291632513657e-188
715,1.6702755735911664e-67
716,0.0002568819647155883
717,5.336447894925384e-07
718,2.993087348539165e-71
719,1.4421787899341336e-38
720,5.656078854757061e-190
721,3.160782899098107e-198
722,4.048737238014058e-81
723,5.336447894925384e-07
724,3.951334439195705e-44
725,7.528534617252023e-110
726,5.2718851828257636e-51
727,7.169033986877461e-169
728,6.709032775032153e-89
729,1.0
730,0.0006295897055117499
731,1.5281714861398474e-198
732,3.264006141185163e-113
733,9.689135310661714e-141
734,5.924169800732112e-132
735,1.0
736,3.940538952461392e-171
737,4.787786895691737e-118
738,1.1691520623517268e-190
739,4.77953433098715e-221
740,2.5560150765452277e-143
741,2.527548793670674e-85
742,0.5887249819186854
743,1.0
744,0.9999856397243555
745,4.250835341658425e-122
746,1.0
747,5.96004364686035e-149
748,0.0010930199370630064
749,4.020307116184631e-06
750,1.8932049259911625e-181
751,5.235812152020909e-65
752,0.9999856397243555
753,5.957831035489166e-88
754,1.0060863614817219e-42
755,5.672075448692752e-124
756,1.635761722956238e-35
757,1.0298220335072062e-219
758,3.072730712035898e-136
759,1.5701169968687992e-193
760,1.1427301771429527e-96
761,2.364550839857625e-85
762,5.336447894925384e-07
763,1.0031268230671233e-98
764,4.905131733398174e-190
765,4.553320280591744e-191
766,0.9999999999999998
767,1.8291239520481924e-32
768,2.002127192630824e-30
769,1.7028405935227616e-142
770,1.0432321331085751e-63
771,1.1691520623517268e-190
772,5.1003371528307043e-200
773,1.7734697389327558e-153
774,1.5493667233754788e-69
775,3.112234820258899e-188
776,3.644680365736327e-198
777,3.160782899098107e-198
778,4.543103551868545e-58
779,1.398534853810655e-240
780,5.655380038283447e-68
781,1.0
782,3.12043589032337e-193
783,0.9999999999999958
784,1.775428997284082e-157
785,1.2625996389858567e-197
786,2.110347383645008e-99
787,2.859128825748058e-73
788,8.050819214890735e-123
789,6.245889058364485e-142
790,2.406714767772321e-12
791,5.005816235234589e-96
792,6.876486818456248e-183
793,0.9999999986128432
794,1.1309681401553125e-125
795,1.1532980470718781e-178
796,3.760278510828833e-149
797,3.160782899098107e-198
798,3.264006141185163e-113
799,3.817501700197545e-250
800,1.7028405935227616e-142
801,2.9491402932892806e-54
802,3.0158368574193174e-147
803,1.1944520250511481e-77
804,0.9999999999646487
805,1.398534853810655e-240
806,5.1003371528307043e-200
807,6.561360862629139e-111
808,0.998246600960632
809,3.763706485445368e-113
810,1.1943865443164207e-122
811,6.415796818051068e-81
812,1.6059996841761958e-114
813,1.8219276105414326e-123
814,1.947431386333775e-13
815,4.445564625904521e-249
816,1.691090023407451e-110
817,0.9976013003792219
818,0.9998918241038448
819,3.689546747106336e-182
820,4.466938884162484e-205
821,4.445564625904521e-249
822,1.3877090334974354e-194
823,1.9752980099335253e-09
824,3.9488943877006007e-199
825,3.7719394134445934e-236
826,2.088974749233536e-160
827,8.407722922818502e-144
828,1.8219276105414326e-123
829,5.0232448830165375e-224
830,5.1003371528307043e-200
831,4.518074599119424e-127
832,1.1126139750644246e-16
833,1.0
834,0.9998918241038448
835,1.2034308766598932e-31
836,6.059031572324616e-215
837,3.1200367916447375e-70
838,5.374197135468944e-139
839,0.00030855040577672975
840,1.1269831676740346e-188
841,5.1003371528307043e-200
842,4.3518932487436114e-162
843,4.732570642786969e-197
844,3.8242691033368834e-190
845,6.412203783204564e-177
846,6.100791731176974e-148
847,1.0224083508780168e-223
848,1.0338040528128526e-33
849,1.0004994542778042e-116
850,0.9999999790960936
851,1.161857025467361e-74
852,1.8593360017122204e-37
853,6.371264535990222e-23
854,7.536597286792562e-125
855,1.8435139383854421e-85
856,1.1527037357188566e-70
857,1.1709455124267713e-115
858,4.1973239522900845e-105
859,1.0
860,1.4134577893160733e-127
861,1.1707354358020186e-32
862,0.0004909255580245312
863,2.986137157790362e-167
864,1.0
865,7.163142785484994e-143
866,7.984418813915944e-74
867,0.00030272530532518197
868,8.967853898817451e-12
869,1.1330019822631074e-50
870,5.0439974037590135e-86
871,8.233373024432355e-84
872,1.363689330996975e-51
873,1.2652303109782606e-147
874,1.0
875,5.1134168837319745e-113
876,1.0
877,9.922108727164896e-27
878,7.82084381152024e-99
879,5.684288017563818e-189
880,5.834762460509705e-139
881,0.9999999999991978
882,1.0
883,4.568644511004795e-23
884,6.670180085604603e-111
885,7.700890318243637e-43
886,0.9998612543249226
887,1.0
888,2.734784412992101e-67
889,1.0078946576233075e-102
890,2.512133593220239e-98
891,3.264998885952055e-144
892,5.8937482654009415e-167
893,9.573384815774097e-196
894,4.8510393833633255e-102
895,2.460764214539656e-219
896,9.629673575949678e-127
897,3.262000904232915e-165
898,8.01105118587505e-108
899,2.3992065931170754e-17
900,2.569854530734475e-63
901,1.090474353006234e-235
902,1.8845695143328748e-135
903,1.680665141602257e-117
904,9.528266376770326e-119
905,1.2079584427058714e-69
906,3.9377537257819636e-102
907,1.3276138182746568e-142
908,3.657991707309481e-133
909,1.0
910,2.542524109041309e-18
911,1.1210767926155319e-21
912,2.9282271488363917e-174
913,8.991648600026959e-179
914,1.0
915,2.464293527750171e-198
916,1.191433648815855e-198
917,1.0
918,6.051415475479125e-189
919,3.686255968975545e-85
920,4.160543756034747e-07
921,1.8593360017122204e-37
922,1.1793941146673238e-212
923,3.106194275099303e-177
924,3.3168306916151394e-189
925,1.090362893814191e-240
926,3.139872025959021e-193
927,4.355786894692561e-84
928,2.007479580804803e-83
929,6.910862912204454e-128
930,9.82051493537633e-103
931,6.441500644092261e-237
932,1.0516595518871374e-165
933,9.843814706098148e-198
934,3.1810072259096303e-52
935,8.328270114541094e-73
936,1.0078946576233075e-102
937,3.549980512878251e-191
938,3.4802520395513406e-98
939,1.9705947330621833e-85
940,3.549980512878251e-191
941,3.676404639312184e-102
942,3.4562154979209824e-147
943,7.690320791828923e-189
944,2.464293527750171e-198
945,2.5447711737982754e-113
946,1.0189596780993065e-61
947,9.308726551539368e-200
948,8.786485546904444e-189
949,1.3276138182746568e-142
950,8.867728848266889e-119
951,3.976460337927917e-200
952,0.00011922169626410655
953,3.686255968975545e-85
954,1.0294252418960878e-50
955,1.5233159139190475e-111
956,0.004196382284848473
957,2.464293527750171e-198
958,7.560984001972403e-174
959,9.115253885458412e-191
960,3.134421407274307e-06
961,0.0012209855267018357
962,1.1950384883156355e-199
963,2.5348538821170343e-51
964,0.0019768840659755925
965,7.451722144885106e-49
966,5.708740985945992e-131
967,4.503604555226234e-40
968,0.9999520393232921
969,8.55412492848009e-97
970,1.578214744228837e-135
971,1.5366676993614476e-142
972,1.0629351070596259e-171
973,1.86076946822185e-166
974,2.7843555006876836e-125
975,3.833724752827783e-144
976,2.927911111415004e-190
977,1.0
978,2.99946153800797e-196
979,2.8388365515576077e-106
980,8.084333403993285e-56
981,1.7741991907092873e-126
982,1.1937441209890856e-84
983,2.561407188565603e-128
984,4.656048719946161e-84
985,7.97374645445699e-149
986,4.997828631520443e-148
987,1.1487171743802564e-92
988,1.186855862684776e-212
989,1.560951587007444e-30
990,2.796060210000512e-189
991,1.0
992,9.966232892689869e-228
993,7.29511345499676e-179
994,1.6889302061064045e-13
995,9.996404261962464e-167
996,2.146148990642194e-58
997,3.8242691033368834e-190
998,1.056117045481106e-128
999,6.415825743018801e-13
1000,4.052568506110796e-51
1001,1.0
1002,0.9999999999754152
1003,1.1487171743802564e-92
1004,1.0404163517070978e-168
1005,1.9808098084422103e-244
1006,1.1221669978034359e-20
1007,4.142301200892111e-164
1008,3.5289278099643787e-75
1009,9.311993657112159e-123
1010,2.9134697397638927e-128
1011,2.6638010152596804e-225
1012,1.0
1013,2.5447711737982754e-113
1014,1.3604119577412056e-127
1015,5.044726487060821e-112
1016,1.0
1017,5.350128941207298e-166
1018,1.0
1019,0.9999842310707392
1020,2.9818199676596215e-196
1021,0.0069072927271061875
1022,2.4696109619658337e-168
1023,2.1433535773279725e-129
1024,1.9452356660712916e-84
1025,5.706836733884688e-67
1026,1.8435139383854421e-85
1027,2.296061298544539e-24
1028,5.509785174615576e-42
1029,1.1950384883156355e-199
1030,1.1781983912894917e-40
1031,2.2213331987954372e-141
1032,3.4302420641539914e-114
1033,5.044726487060821e-112
1034,3.976460337927917e-200
1035,0.00020028847851270422
1036,1.3746727031563065e-169
1037,1.0428239629665495e-170
1038,0.5274180761524285
1039,1.161857025467361e-74
1040,8.270620969787991e-141
1041,8.229488275770558e-52
1042,8.255495590734977e-62
1043,6.992671254755052e-107
1044,1.8435139383854421e-85
1045,6.270675504710814e-168
1046,2.5381808157242116e-06
1047,8.608389303038613e-162
1048,1.3399541523481377e-154
1049,4.7033991974087036e-150
1050,1.098596299559007e-130
1051,4.991494535633703e-207
1052,7.271621171878271e-198
1053,1.0044523409293136e-165
1054,7.712354361331486e-149
1055,3.976460337927917e-200
1056,1.6642015100675133e-149
1057,2.841562525083561e-198
1058,3.4802520395513406e-98
1059,2.1433535773279725e-129
1060,4.189974332488967e-139
1061,1.834011992073482e-102
1062,5.250653018940253e-49
1063,0.9999994006844185
1064,1.1176138276684396e-41
1065,9.271628285616815e-188
1066,1.6286619861297372e-160
1067,2.1567414346251674e-163
1068,1.3842071178743552e-157
1069,1.191433648815855e-198
1070,1.3075558661108015e-165
1071,7.114016653545256e-55
1072,9.661176807057503e-171
1073,7.492116753038928e-157
1074,2.464293527750171e-198
1075,4.160543756034747e-07
1076,3.976460337927917e-200
1077,4.1398833711353294e-199
1078,7.891577243569402e-52
1079,4.189974332488967e-139
1080,1.0363754399815531e-199
1081,0.9999654742141874
1082,2.8617427028919145e-96
1083,3.5687779061358137e-22
1084,1.476802154853886e-111
1085,3.976460337927917e-200
1086,0.9965955320209541
1087,1.0
1088,1.6438666621291676e-165
1089,1.3276138182746568e-142
1090,2.5447711737982754e-113
1091,3.26317759383972e-142
1092,5.702682582299889e-74
1093,3.2117852958267906e-181
1094,1.9840221025576872e-113
1095,8.837916491559674e-75
1096,2.5878285825780068e-126
